base_word,base_context,base_start_year,base_end_year,synthetic_word
stereo,"Lorna showed us into the villa and put some low, slow background music on the stereo",1954,,restereo
stereo,"Lorna showed us into the villa and put some low, slow background music on the stereo",1954,,prestereo
stereo,"Lorna showed us into the villa and put some low, slow background music on the stereo",1954,,antistereo
stereo,"Lorna showed us into the villa and put some low, slow background music on the stereo",1954,,misstereo
stereo,"Lorna showed us into the villa and put some low, slow background music on the stereo",1954,,microstereo
stereo,"Lorna showed us into the villa and put some low, slow background music on the stereo",1954,,superstereo
stereo,"Lorna showed us into the villa and put some low, slow background music on the stereo",1954,,outstereo
stereo,"Lorna showed us into the villa and put some low, slow background music on the stereo",1954,,understereo
sub,We were supposed to look out for gulls which they say usually follow in the wake of a sub,1915,,submancy
sub,We were supposed to look out for gulls which they say usually follow in the wake of a sub,1915,,subation
sub,We were supposed to look out for gulls which they say usually follow in the wake of a sub,1915,,unsub
sub,We were supposed to look out for gulls which they say usually follow in the wake of a sub,1915,,serosub
sub,We were supposed to look out for gulls which they say usually follow in the wake of a sub,1915,,subed
sub,We were supposed to look out for gulls which they say usually follow in the wake of a sub,1915,,subing
sub,We were supposed to look out for gulls which they say usually follow in the wake of a sub,1915,,multisub
sub,We were supposed to look out for gulls which they say usually follow in the wake of a sub,1915,,nonsub
sub,We were supposed to look out for gulls which they say usually follow in the wake of a sub,1915,,oversub
sub,We were supposed to look out for gulls which they say usually follow in the wake of a sub,1915,,presub
sub,Boris snooping round Holy Loch and the nuclear subs,1915,,subable
sub,Boris snooping round Holy Loch and the nuclear subs,1915,,unsub
sub,Boris snooping round Holy Loch and the nuclear subs,1915,,subed
sub,Boris snooping round Holy Loch and the nuclear subs,1915,,subsub
sub,Boris snooping round Holy Loch and the nuclear subs,1915,,nonsub
sub,Boris snooping round Holy Loch and the nuclear subs,1915,,oversub
sub,Boris snooping round Holy Loch and the nuclear subs,1915,,suber
sub,Boris snooping round Holy Loch and the nuclear subs,1915,,subship
sub,Boris snooping round Holy Loch and the nuclear subs,1915,,subly
sub,Boris snooping round Holy Loch and the nuclear subs,1915,,subate
sub,An underwater hydrophone array used by the military to track Soviet subs,1915,,subable
sub,An underwater hydrophone array used by the military to track Soviet subs,1915,,unsub
sub,An underwater hydrophone array used by the military to track Soviet subs,1915,,intrasub
sub,An underwater hydrophone array used by the military to track Soviet subs,1915,,subed
sub,An underwater hydrophone array used by the military to track Soviet subs,1915,,subing
sub,An underwater hydrophone array used by the military to track Soviet subs,1915,,intersub
sub,An underwater hydrophone array used by the military to track Soviet subs,1915,,nonsub
sub,An underwater hydrophone array used by the military to track Soviet subs,1915,,oversub
sub,An underwater hydrophone array used by the military to track Soviet subs,1915,,presub
sub,An underwater hydrophone array used by the military to track Soviet subs,1915,,missub
sub,I was ready to settle for Ugi's steak and onion subs,1915,,unsub
sub,I was ready to settle for Ugi's steak and onion subs,1915,,immunosub
sub,I was ready to settle for Ugi's steak and onion subs,1915,,subed
sub,I was ready to settle for Ugi's steak and onion subs,1915,,subing
sub,I was ready to settle for Ugi's steak and onion subs,1915,,intersub
sub,I was ready to settle for Ugi's steak and onion subs,1915,,multisub
sub,I was ready to settle for Ugi's steak and onion subs,1915,,nonsub
sub,I was ready to settle for Ugi's steak and onion subs,1915,,oversub
sub,I was ready to settle for Ugi's steak and onion subs,1915,,subhood
sub,I was ready to settle for Ugi's steak and onion subs,1915,,subly
videotape,We were all watching old Super-8 movies from the '60s and '70s that had been transferred to videotape,1953,,videotapeed
videotape,We were all watching old Super-8 movies from the '60s and '70s that had been transferred to videotape,1953,,videotapeing
videotape,We were all watching old Super-8 movies from the '60s and '70s that had been transferred to videotape,1953,,videotapelike
videotape,We were all watching old Super-8 movies from the '60s and '70s that had been transferred to videotape,1953,,videotapeist
videotape,We were all watching old Super-8 movies from the '60s and '70s that had been transferred to videotape,1953,,videotapely
videotape,We were all watching old Super-8 movies from the '60s and '70s that had been transferred to videotape,1953,,videotapeize
videotape,We were all watching old Super-8 movies from the '60s and '70s that had been transferred to videotape,1953,,videotapeness
videotape,We were all watching old Super-8 movies from the '60s and '70s that had been transferred to videotape,1953,,videotapeate
videotape,We were all watching old Super-8 movies from the '60s and '70s that had been transferred to videotape,1953,,videotapeism
videotape,We were all watching old Super-8 movies from the '60s and '70s that had been transferred to videotape,1953,,videotapelogy
vom,He entered the bathroom and found about 20 tons (exag) of vom,1987,,vomed
vom,He entered the bathroom and found about 20 tons (exag) of vom,1987,,voming
vom,He entered the bathroom and found about 20 tons (exag) of vom,1987,,vomly
vom,He entered the bathroom and found about 20 tons (exag) of vom,1987,,revom
vom,He entered the bathroom and found about 20 tons (exag) of vom,1987,,nonvom
vom,He entered the bathroom and found about 20 tons (exag) of vom,1987,,vomal
vom,He entered the bathroom and found about 20 tons (exag) of vom,1987,,vomness
vom,He entered the bathroom and found about 20 tons (exag) of vom,1987,,vomic
vom,He entered the bathroom and found about 20 tons (exag) of vom,1987,,devom
vom,He entered the bathroom and found about 20 tons (exag) of vom,1987,,overvom
vom,Perry—trying not to look like he was the sort of dude who gets upset when he's puked on—looked up to give the bloke a thumbs-up when both he and Kev caught a face full of fresh vom,1987,,vomed
vom,Perry—trying not to look like he was the sort of dude who gets upset when he's puked on—looked up to give the bloke a thumbs-up when both he and Kev caught a face full of fresh vom,1987,,voming
