text,target_word,year,entry_start_year,rank,top_10_words
Inside the portals of the United States Supreme Court..the great issue of racial segregation in education was being debated. On one side were the spokesmen for American Apartheid,apartheid,1952,1947.0,9,negroes|education|society|public|justice|negro|business|liberalism|apartheid|democracy
"Google Desktop 4 allows users to access small interactive applications, known as ‘ widgets",widget,1991,1924.0,9,gadgets|sidebar|gadget|widgets|goolets|desktop|desklets|gaddgets|widget|gears
Political commercials that explicitly advocated for the support or defeat of a candidate..had to be paid for with hard,hard,1972,,9,general|the|a|personal|funds|money|cash|their|hard|campaign
Parking the car in this bay we started to look for a path and a break in the barbed wire—again with no joy,joy,1945,1225.0,9,luck|success|results|result|real|signs|sign|idea|joy|apparent
"Super savings on all branded Axminsters, Wiltons, Foambacks, Cords and Carpet tiles",tile,1960,,9,tiles|runners|squares|underlay|accessories|remnants|ranges|underlays|tile|samples
"Mail order has grown rapidly in recent years... As warehouses and offices are situated in low-rent areas and there is no need of a sales staff, overheads are low. Prices, therefore, are often very keen",keen,1964,,9,competitive|low|attractive|much|cheap|reasonable|good|favourable|keen|moderate
"There are many reasons to love Karl Lagerfeld, but number one has got to be because—and this is meant in truly the best, most respectful of ways—he is such a fantastic bitch",bitch,1966,,9,caricature|troll|asshole|old|drag|and|fashion|liar|bitch|parody
"A neuropad at the top of each leg matched up to a neuropad on the body, and when the animal entered its exoskeleton, it simply reestablished neural",neural,1976,1846.0,9,the|its|contact|a|that|control|those|communication|neural|this
His first LP to be released in this country..reached me without sleeve,sleeve,1953,,9,a|any|the|much|fanfare|warning|me|my|sleeve|too
Myosin B is a stoichiometric compound of myosin A and another substance. We will call this other substance ‘ actin,actin,1942,1942.0,9,myosin|substance|factor|muscle|other|myelin|motor|myo|actin|adaptor
Many mammary cancers would regress when the influence of the female sex hormone was lessened by removal of the ovaries or by injections of testosterone,testosterone,1935,1935.0,9,a|drugs|the|an|anti|estrogen|gnrh|hormones|testosterone|chemicals
"A red-faced punter..whose conversational powers were limited to..jargon, which translated fivers as ‘flims’..; £100 as a ‘ ton",ton,1946,1379.0,9,hundred|quid|grand|benjamin|thou|hunner|bob|squid|ton|century
"The inquiry..will assist in the state's treaty negotiations with Aboriginal communities, potentially including the payment of reparations",reparation,1966,1376.0,9,compensation|reparations|a|royalties|financial|an|monetary|land|reparation|millions
The question of how a sequence made up from four different bases might specify unambiguously a sequence made up from twenty different amino acids is known as ‘the coding,coding,1956,1866.0,9,central|code|problem|genetic|codon|reading|gene|translation|coding|protein
"A friend of mine is on my blog roll, but his blog has become really lame",lame,1972,,9,boring|political|inactive|hard|slow|depressing|weird|popular|lame|spammy
In that famous record he gave the chords of the tonic and the dominant a noisy ride,ride,1935,1701.0,9,prominence|and|hammering|accompaniment|treatment|little|attack|emphasis|ride|but
The bebop people have a language of their own... Their expressions of approval include ‘ cool,cool,1948,,9,dig|digging|swinging|digs|swing|swingin|hep|killer|cool|righteous
"An electrician asking which of three wires is ‘the earth’ clearly means ‘the earth(ed) wire’ or ‘the wire connected with the earth’, but hardly needs to spell",spell,1940,1400.0,9,specify|be|say|explain|ask|know|add|point|spell|tell
"I kept on schedule with the work, but I couldn't with the money. Each week, I'd be just a little over the line",line,1934,,9,amount|budget|limit|top|mark|money|projected|edge|line|deadline
If I ever lost complete movement on my left side I would be in deep crap,crap,1932,1425.0,9,trouble|shit|doo|s|deep|sh|doodoo|poo|crap|do
Mrs Hallow was subjected to quite an ordeal this morning and is practically in shock,shock,1948,1550.0,9,a|the|tears|hysterics|bed|pieces|her|an|shock|hospital
"The big one is the bass drum, and that round black case is what they call the snare",snare,1938,,10,kick|bass|tom|head|batter|beater|pedal|shell|muffler|snare
"It'll be hours before we know whether there are even any latent prints, much less matching them with Todd's knowns",known,1973,1340.0,10,prints|or|fingerprints|dna|and|gloves|hands|palm|print|known
"Enhancements to the Think Class Library include dialog boxes, multiple-windows documents... Version 5.0 also includes a class browser",browser,1980,1538.0,10,library|for|to|that|called|editor|named|file|which|browser
"Many of the former approved schools continue in their former practices, albeit under a new umbrella",umbrella,1948,1609.0,10,name|guise|label|banner|brand|title|legal|corporate|management|umbrella
Westminster City Council has been…licensing traders in key tourist spots in the hope of eliminating the ‘ cowboys,cowboy,1972,1623.0,10,councils|markets|scourge|loud|tackiness|solicitors|licensing|cowboys|scammers|cowboy
The French Foreign Minister..to-day gave the United Nations a constructive exposition of the broad lines of western policy as it advances to the Geneva summit,summit,1955,1425.0,10,conference|meeting|peace|negotiations|discussions|disarmament|talks|assembly|conferences|summit
At the Riga brewery..I saw a notice board with the photographs of the twelve workers who were topping the production league,league,1935,1452.0,10,charts|of|list|table|records|figures|tables|in|chart|league
"Since the constituents of phrases are free forms, the speaker may separate them by means of pauses",pause,1933,1426.0,10,pauses|a|the|any|different|various|other|an|intonation|pause
"The English-speaking peoples are excellent at breakfasts, but after that they would scarcely claim to stand high in the gastronomic league",league,1935,1452.0,10,scale|stakes|world|field|list|arts|lists|hierarchy|art|league
"With due respect to Southern..the established tradition of ‘geographic’ naming of transfer techniques (‘Southern’, ‘Northern’) is continued; the method described in this manuscript is referred to as ‘ Western",western,1981,,10,midlands|midwestern|midwest|southwestern|southern|northern|northeastern|yorkshire|transfer|western
I want to study psychiatry when I get through med,med,1931,1931.0,10,with|college|my|school|medical|high|the|this|university|med
"Chaucer must therefore have used what was, for the London of his time, a more formal, possibly more archaic, register",register,1956,1325.0,10,form|version|style|dialect|and|language|pronunciation|spelling|way|register
Early as it is women and old men are hunting for scraps of coal on the side of the incline. They have to be away before the police start to round,round,1941,1400.0,10,make|move|clear|patrol|arrive|come|interfere|look|drive|round
It is common to talk about trees using terms borrowed from genealogy. Branches directly connect parents with children,child,1984,,10,their|children|offspring|the|siblings|descendants|a|off|sons|child
"She's high-fashion beautiful, with high cheekbones that don't quit",quit,1944,1225.0,10,need|quite|seem|look|require|get|even|make|have|quit
I got a good mind to clear out right now and leave your silly butt,butt,1954,1425.0,10,ass|old|little|self|asses|head|selves|questions|town|butt
The science of seating diplomatic guests in such a manner as to avoid enraging them is called the science of ‘ placement,placement,1939,1795.0,10,seating|hosting|placements|arranging|etiquette|diplomatics|diplomacy|diplomatic|guest|placement
Moderate regret and underlying unconcern established itself as our public stance,stance,1960,1532.0,10,mood|face|posture|policy|attitude|response|discourse|position|persona|stance
"Are you looking to pack on some quality muscle mass, or would you prefer to shed your outer layer of blubber and get cut",cut,1979,1425.0,10,ripped|lean|a|your|into|in|that|down|shredded|cut
Range . 1. All the values which a quantity may have. 2. The difference between the highest and lowest of these values (in mathematics often called the span,span,1962,,10,range|domain|interval|absolute|spread|maximum|limit|difference|magnitude|span
‘Do you remember Curtis Mayne?’ ‘Who?’ Bill seemed to be having a case of the dumbs,dumb,1975,,10,amnesia|short|memory|absent|mondays|old|senior|same|monday|dumb
The faddish plastic surgery of the moment is the breast- job,job,1947,1557.0,10,reduction|and|or|lift|enhancement|implant|augmentation|enhancing|size|job
Recall that α denotes a pair of particles (including their state of excitation) in a particular channel,channel,1955,1387.0,10,state|quantum|system|region|reference|phase|experiment|environment|frame|channel
On most occasions in this sort of surf you take off straight down the peak,peak,1963,1450.0,10,line|face|point|middle|reef|beach|back|wave|nose|peak
"The psych-pop tripsters' promising..first album splays reverb-drenched vocals over dense percussion, shuffling guitars, and soaring keyboards",keyboard,1969,1776.0,10,synths|melodies|synth|strings|keyboards|organ|harmonies|organs|synthesizers|keyboard
"Off the line it was Bogan, Blair and Yeates who got the jump on pole man Wall, slow away and caught up in the traffic",traffic,1948,1505.0,10,first|melee|chaos|pack|carnage|mayhem|action|middle|mess|traffic
