target_word,category,year,context_level,text,prefix,suffix,rank,target_nll,correct@10,correct@20,correct@50,correct@100,top_10_words,top_10_nlls,wl,tier,strategy,seed_word,family,hit,attested,cued
waterergic,synthetic_seeded,,medium,The author postulated a [MASK] pathway mediating the nocturnal rise in glandular tone,The author postulated a, pathway mediating the nocturnal rise in glandular tone,-1,inf,0,0,0,0,new|theory|certain|general|number|law|series|definite|condition|very,3.7317|4.0439|4.0439|4.2704|4.2938|4.2947|4.3565|4.5441|4.6984|4.7939,waterergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
waterergic,synthetic_seeded,,low,A class of fibres he called [MASK] was said to fire chiefly during the hours of night.,A class of fibres he called, was said to fire chiefly during the hours of night.,-1,inf,0,0,0,0,the|motor|by|sensory|vaso|striated|fibres|those|a|longitudinal,1.7520|5.2873|5.4391|5.7602|5.8393|5.8870|5.9378|5.9379|5.9951|6.0049,waterergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
footergic,synthetic_seeded,,high,"Nerve fibres that become active only in darkness, and quiescent under illumination, he described as [MASK]","Nerve fibres that become active only in darkness, and quiescent under illumination, he described as",,-1,inf,0,0,0,0,the|being|having|a|possessing|those|non|sensitive|belonging|luminous,2.9228|2.9828|3.4203|4.1596|4.5453|4.9203|4.9784|4.9833|5.0452|5.1715,footergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
footergic,synthetic_seeded,,medium,The author postulated a [MASK] pathway mediating the nocturnal rise in glandular tone,The author postulated a, pathway mediating the nocturnal rise in glandular tone,-1,inf,0,0,0,0,new|theory|certain|general|number|law|series|definite|condition|very,3.7317|4.0439|4.0439|4.2704|4.2938|4.2947|4.3565|4.5441|4.6984|4.7939,footergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
footergic,synthetic_seeded,,low,A class of fibres he called [MASK] was said to fire chiefly during the hours of night.,A class of fibres he called, was said to fire chiefly during the hours of night.,-1,inf,0,0,0,0,the|motor|by|sensory|vaso|striated|fibres|those|a|longitudinal,1.7520|5.2873|5.4391|5.7602|5.8393|5.8870|5.9378|5.9379|5.9951|6.0049,footergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
sunergic,synthetic_seeded,,high,"Nerve fibres that become active only in darkness, and quiescent under illumination, he described as [MASK]","Nerve fibres that become active only in darkness, and quiescent under illumination, he described as",,-1,inf,0,0,0,0,the|being|having|a|possessing|those|non|sensitive|belonging|luminous,2.9228|2.9828|3.4203|4.1596|4.5453|4.9203|4.9784|4.9833|5.0452|5.1715,sunergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
sunergic,synthetic_seeded,,medium,The author postulated a [MASK] pathway mediating the nocturnal rise in glandular tone,The author postulated a, pathway mediating the nocturnal rise in glandular tone,-1,inf,0,0,0,0,new|theory|certain|general|number|law|series|definite|condition|very,3.7317|4.0439|4.0439|4.2704|4.2938|4.2947|4.3565|4.5441|4.6984|4.7939,sunergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
sunergic,synthetic_seeded,,low,A class of fibres he called [MASK] was said to fire chiefly during the hours of night.,A class of fibres he called, was said to fire chiefly during the hours of night.,-1,inf,0,0,0,0,the|motor|by|sensory|vaso|striated|fibres|those|a|longitudinal,1.7520|5.2873|5.4391|5.7602|5.8393|5.8870|5.9378|5.9379|5.9951|6.0049,sunergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
blackergic,synthetic_seeded,,high,"Nerve fibres that become active only in darkness, and quiescent under illumination, he described as [MASK]","Nerve fibres that become active only in darkness, and quiescent under illumination, he described as",,-1,inf,0,0,0,0,the|being|having|a|possessing|those|non|sensitive|belonging|luminous,2.9228|2.9828|3.4203|4.1596|4.5453|4.9203|4.9784|4.9833|5.0452|5.1715,blackergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
blackergic,synthetic_seeded,,medium,The author postulated a [MASK] pathway mediating the nocturnal rise in glandular tone,The author postulated a, pathway mediating the nocturnal rise in glandular tone,-1,inf,0,0,0,0,new|theory|certain|general|number|law|series|definite|condition|very,3.7317|4.0439|4.0439|4.2704|4.2938|4.2947|4.3565|4.5441|4.6984|4.7939,blackergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
blackergic,synthetic_seeded,,low,A class of fibres he called [MASK] was said to fire chiefly during the hours of night.,A class of fibres he called, was said to fire chiefly during the hours of night.,-1,inf,0,0,0,0,the|motor|by|sensory|vaso|striated|fibres|those|a|longitudinal,1.7520|5.2873|5.4391|5.7602|5.8393|5.8870|5.9378|5.9379|5.9951|6.0049,blackergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
snowergic,synthetic_seeded,,high,"Nerve fibres that become active only in darkness, and quiescent under illumination, he described as [MASK]","Nerve fibres that become active only in darkness, and quiescent under illumination, he described as",,-1,inf,0,0,0,0,the|being|having|a|possessing|those|non|sensitive|belonging|luminous,2.9228|2.9828|3.4203|4.1596|4.5453|4.9203|4.9784|4.9833|5.0452|5.1715,snowergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
snowergic,synthetic_seeded,,medium,The author postulated a [MASK] pathway mediating the nocturnal rise in glandular tone,The author postulated a, pathway mediating the nocturnal rise in glandular tone,-1,inf,0,0,0,0,new|theory|certain|general|number|law|series|definite|condition|very,3.7317|4.0439|4.0439|4.2704|4.2938|4.2947|4.3565|4.5441|4.6984|4.7939,snowergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
snowergic,synthetic_seeded,,low,A class of fibres he called [MASK] was said to fire chiefly during the hours of night.,A class of fibres he called, was said to fire chiefly during the hours of night.,-1,inf,0,0,0,0,the|motor|by|sensory|vaso|striated|fibres|those|a|longitudinal,1.7520|5.2873|5.4391|5.7602|5.8393|5.8870|5.9378|5.9379|5.9951|6.0049,snowergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
woodergic,synthetic_seeded,,high,"Nerve fibres that become active only in darkness, and quiescent under illumination, he described as [MASK]","Nerve fibres that become active only in darkness, and quiescent under illumination, he described as",,-1,inf,0,0,0,0,the|being|having|a|possessing|those|non|sensitive|belonging|luminous,2.9228|2.9828|3.4203|4.1596|4.5453|4.9203|4.9784|4.9833|5.0452|5.1715,woodergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
woodergic,synthetic_seeded,,medium,The author postulated a [MASK] pathway mediating the nocturnal rise in glandular tone,The author postulated a, pathway mediating the nocturnal rise in glandular tone,-1,inf,0,0,0,0,new|theory|certain|general|number|law|series|definite|condition|very,3.7317|4.0439|4.0439|4.2704|4.2938|4.2947|4.3565|4.5441|4.6984|4.7939,woodergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
woodergic,synthetic_seeded,,low,A class of fibres he called [MASK] was said to fire chiefly during the hours of night.,A class of fibres he called, was said to fire chiefly during the hours of night.,-1,inf,0,0,0,0,the|motor|by|sensory|vaso|striated|fibres|those|a|longitudinal,1.7520|5.2873|5.4391|5.7602|5.8393|5.8870|5.9378|5.9379|5.9951|6.0049,woodergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
housergic,synthetic_seeded,,high,"Nerve fibres that become active only in darkness, and quiescent under illumination, he described as [MASK]","Nerve fibres that become active only in darkness, and quiescent under illumination, he described as",,-1,inf,0,0,0,0,the|being|having|a|possessing|those|non|sensitive|belonging|luminous,2.9228|2.9828|3.4203|4.1596|4.5453|4.9203|4.9784|4.9833|5.0452|5.1715,housergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
housergic,synthetic_seeded,,medium,The author postulated a [MASK] pathway mediating the nocturnal rise in glandular tone,The author postulated a, pathway mediating the nocturnal rise in glandular tone,-1,inf,0,0,0,0,new|theory|certain|general|number|law|series|definite|condition|very,3.7317|4.0439|4.0439|4.2704|4.2938|4.2947|4.3565|4.5441|4.6984|4.7939,housergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
housergic,synthetic_seeded,,low,A class of fibres he called [MASK] was said to fire chiefly during the hours of night.,A class of fibres he called, was said to fire chiefly during the hours of night.,-1,inf,0,0,0,0,the|motor|by|sensory|vaso|striated|fibres|those|a|longitudinal,1.7520|5.2873|5.4391|5.7602|5.8393|5.8870|5.9378|5.9379|5.9951|6.0049,housergic,floor,transparent_stem,endocrine,receptor_ergic,False,False,False
dopaergic,synthetic_seeded,,high,"Nerve fibres that become active only in darkness, and quiescent under illumination, he described as [MASK]","Nerve fibres that become active only in darkness, and quiescent under illumination, he described as",,-1,inf,0,0,0,0,the|being|having|a|possessing|those|non|sensitive|belonging|luminous,2.9228|2.9828|3.4203|4.1596|4.5453|4.9203|4.9784|4.9833|5.0452|5.1715,dopaergic,core,affix_swap,endocrine,receptor_ergic,False,False,False
dopaergic,synthetic_seeded,,medium,The author postulated a [MASK] pathway mediating the nocturnal rise in glandular tone,The author postulated a, pathway mediating the nocturnal rise in glandular tone,-1,inf,0,0,0,0,new|theory|certain|general|number|law|series|definite|condition|very,3.7317|4.0439|4.0439|4.2704|4.2938|4.2947|4.3565|4.5441|4.6984|4.7939,dopaergic,core,affix_swap,endocrine,receptor_ergic,False,False,False
dopaergic,synthetic_seeded,,low,A class of fibres he called [MASK] was said to fire chiefly during the hours of night.,A class of fibres he called, was said to fire chiefly during the hours of night.,-1,inf,0,0,0,0,the|motor|by|sensory|vaso|striated|fibres|those|a|longitudinal,1.7520|5.2873|5.4391|5.7602|5.8393|5.8870|5.9378|5.9379|5.9951|6.0049,dopaergic,core,affix_swap,endocrine,receptor_ergic,False,False,False
glutamicergic,synthetic_seeded,,high,"Nerve fibres that become active only in darkness, and quiescent under illumination, he described as [MASK]","Nerve fibres that become active only in darkness, and quiescent under illumination, he described as",,-1,inf,0,0,0,0,the|being|having|a|possessing|those|non|sensitive|belonging|luminous,2.9228|2.9828|3.4203|4.1596|4.5453|4.9203|4.9784|4.9833|5.0452|5.1715,glutamicergic,core,affix_swap,endocrine,receptor_ergic,False,False,False
glutamicergic,synthetic_seeded,,medium,The author postulated a [MASK] pathway mediating the nocturnal rise in glandular tone,The author postulated a, pathway mediating the nocturnal rise in glandular tone,-1,inf,0,0,0,0,new|theory|certain|general|number|law|series|definite|condition|very,3.7317|4.0439|4.0439|4.2704|4.2938|4.2947|4.3565|4.5441|4.6984|4.7939,glutamicergic,core,affix_swap,endocrine,receptor_ergic,False,False,False
glutamicergic,synthetic_seeded,,low,A class of fibres he called [MASK] was said to fire chiefly during the hours of night.,A class of fibres he called, was said to fire chiefly during the hours of night.,-1,inf,0,0,0,0,the|motor|by|sensory|vaso|striated|fibres|those|a|longitudinal,1.7520|5.2873|5.4391|5.7602|5.8393|5.8870|5.9378|5.9379|5.9951|6.0049,glutamicergic,core,affix_swap,endocrine,receptor_ergic,False,False,False
adrenalergic,synthetic_seeded,,high,"Nerve fibres that become active only in darkness, and quiescent under illumination, he described as [MASK]","Nerve fibres that become active only in darkness, and quiescent under illumination, he described as",,-1,inf,0,0,0,0,the|being|having|a|possessing|those|non|sensitive|belonging|luminous,2.9228|2.9828|3.4203|4.1596|4.5453|4.9203|4.9784|4.9833|5.0452|5.1715,adrenalergic,core,affix_swap,endocrine,receptor_ergic,False,False,False
adrenalergic,synthetic_seeded,,medium,The author postulated a [MASK] pathway mediating the nocturnal rise in glandular tone,The author postulated a, pathway mediating the nocturnal rise in glandular tone,-1,inf,0,0,0,0,new|theory|certain|general|number|law|series|definite|condition|very,3.7317|4.0439|4.0439|4.2704|4.2938|4.2947|4.3565|4.5441|4.6984|4.7939,adrenalergic,core,affix_swap,endocrine,receptor_ergic,False,False,False
adrenalergic,synthetic_seeded,,low,A class of fibres he called [MASK] was said to fire chiefly during the hours of night.,A class of fibres he called, was said to fire chiefly during the hours of night.,-1,inf,0,0,0,0,the|motor|by|sensory|vaso|striated|fibres|those|a|longitudinal,1.7520|5.2873|5.4391|5.7602|5.8393|5.8870|5.9378|5.9379|5.9951|6.0049,adrenalergic,core,affix_swap,endocrine,receptor_ergic,False,False,False
cannabisergic,synthetic_seeded,,high,"Nerve fibres that become active only in darkness, and quiescent under illumination, he described as [MASK]","Nerve fibres that become active only in darkness, and quiescent under illumination, he described as",,-1,inf,0,0,0,0,the|being|having|a|possessing|those|non|sensitive|belonging|luminous,2.9228|2.9828|3.4203|4.1596|4.5453|4.9203|4.9784|4.9833|5.0452|5.1715,cannabisergic,core,affix_swap,endocrine,receptor_ergic,False,False,False
cannabisergic,synthetic_seeded,,medium,The author postulated a [MASK] pathway mediating the nocturnal rise in glandular tone,The author postulated a, pathway mediating the nocturnal rise in glandular tone,-1,inf,0,0,0,0,new|theory|certain|general|number|law|series|definite|condition|very,3.7317|4.0439|4.0439|4.2704|4.2938|4.2947|4.3565|4.5441|4.6984|4.7939,cannabisergic,core,affix_swap,endocrine,receptor_ergic,False,False,False
cannabisergic,synthetic_seeded,,low,A class of fibres he called [MASK] was said to fire chiefly during the hours of night.,A class of fibres he called, was said to fire chiefly during the hours of night.,-1,inf,0,0,0,0,the|motor|by|sensory|vaso|striated|fibres|those|a|longitudinal,1.7520|5.2873|5.4391|5.7602|5.8393|5.8870|5.9378|5.9379|5.9951|6.0049,cannabisergic,core,affix_swap,endocrine,receptor_ergic,False,False,False
catechuergic,synthetic_seeded,,high,"Nerve fibres that become active only in darkness, and quiescent under illumination, he described as [MASK]","Nerve fibres that become active only in darkness, and quiescent under illumination, he described as",,-1,inf,0,0,0,0,the|being|having|a|possessing|those|non|sensitive|belonging|luminous,2.9228|2.9828|3.4203|4.1596|4.5453|4.9203|4.9784|4.9833|5.0452|5.1715,catechuergic,core,affix_swap,endocrine,receptor_ergic,False,False,False
catechuergic,synthetic_seeded,,medium,The author postulated a [MASK] pathway mediating the nocturnal rise in glandular tone,The author postulated a, pathway mediating the nocturnal rise in glandular tone,-1,inf,0,0,0,0,new|theory|certain|general|number|law|series|definite|condition|very,3.7317|4.0439|4.0439|4.2704|4.2938|4.2947|4.3565|4.5441|4.6984|4.7939,catechuergic,core,affix_swap,endocrine,receptor_ergic,False,False,False
catechuergic,synthetic_seeded,,low,A class of fibres he called [MASK] was said to fire chiefly during the hours of night.,A class of fibres he called, was said to fire chiefly during the hours of night.,-1,inf,0,0,0,0,the|motor|by|sensory|vaso|striated|fibres|those|a|longitudinal,1.7520|5.2873|5.4391|5.7602|5.8393|5.8870|5.9378|5.9379|5.9951|6.0049,catechuergic,core,affix_swap,endocrine,receptor_ergic,False,False,False
neutralergic,synthetic_seeded,,high,"Nerve fibres that become active only in darkness, and quiescent under illumination, he described as [MASK]","Nerve fibres that become active only in darkness, and quiescent under illumination, he described as",,-1,inf,0,0,0,0,the|being|having|a|possessing|those|non|sensitive|belonging|luminous,2.9228|2.9828|3.4203|4.1596|4.5453|4.9203|4.9784|4.9833|5.0452|5.1715,neutralergic,floor,cross_family,endocrine,receptor_ergic,False,False,False
neutralergic,synthetic_seeded,,medium,The author postulated a [MASK] pathway mediating the nocturnal rise in glandular tone,The author postulated a, pathway mediating the nocturnal rise in glandular tone,-1,inf,0,0,0,0,new|theory|certain|general|number|law|series|definite|condition|very,3.7317|4.0439|4.0439|4.2704|4.2938|4.2947|4.3565|4.5441|4.6984|4.7939,neutralergic,floor,cross_family,endocrine,receptor_ergic,False,False,False
